,name,url,image,price_type,price,price_range,vendor,subvendor,rating,review_count
0,"Auusda 14"" Laptop, Intel J4125, 8GB RAM, 512GB SSD, W11 for Student & Office",https://www.ebay.com/itm/377025048834?_skw=laptop&itmmeta=01KQQ4YQGW0WV8BK148GENBYQK&hash=item57c871b102:g:9J0AAeSw~Dpp1fCb&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDN9CH24qHiAmjgBOAaZl1RX18ElV3j32U2gynXmKg5Gq4VqAUYIO5kQpvb0wwQq9srkITy5rJ4zUzNQAhKTOJ7yNVf%2BafqlnFpR%2Bpr5wb%2B4PAI6wR9sb3vOhl7R%2BiBzW%2F2wcHfaoVXzBWp4kVOTmDFluWeoqm8icaLYzdRtXRk7rRgdi%2BYVz1VOfdzIOstFk66aXKjSkQI0W2NjVZZiX7IJQIxDRgc%2BqVewwqPbckxnw%3D%3D%7Ctkp%3ABlBMUPz4-uS9Zw,https://i.ebayimg.com/images/g/9J0AAeSw~Dpp1fCb/s-l500.webp,discrete,16094.4635,,Ebay,auusda,,
1,"Dell Latitude 14"" Laptop Computer Intel i5 Up To 32GB RAM 1TB SSD Windows 11 Pro",https://www.ebay.com/itm/286601719329?_skw=laptop&itmmeta=01KQQ4YQGWBAM455S2RXKPDVD5&hash=item42bacb2e21:g:9MoAAeSwmHdpckMj&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAu0o6XfIGBoSCfACM66%2BgeSGsuxgfh7Z1ZXzI1x%2BiRhCzeutcew0cVTjZ72uS%2FykXUrw%2BdQycpazeUY8EeY7Yh83V6n2lwEKcx2vfkMSBDyTYFpaZntXO13ocn8kAmF3%2F0EOSlJWCc46RIasX6qunD5eRQ3dE%2B1yXu8tuk22NVF1PpDogJ3p6Ay1GcfXora8hjFM7xpCsX2cR6oznsjvU3rE2bTHddHWoIM%2FkpUKsKHg%3D%3D%7Ctkp%3ABlBMUPz4-uS9Zw,https://i.ebayimg.com/images/g/9MoAAeSwmHdpckMj/s-l500.webp,range,,"(11319.077, 27532.106999999996)",Ebay,discountcomputerdepot,,
2,"Dell Latitude 14"" Laptop Computer Intel i7 Up To 32GB RAM 1TB SSD Windows 11 Pro",https://www.ebay.com/itm/286865561827?_skw=laptop&itmmeta=01KQQ4YQGWZ5VXMDTXC7GF1K2N&hash=item42ca8518e3:g:fhcAAeSwcE5p163t&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAn0eJp96D%2FNa%2Fs9lPsfS3WdJOloRQ%2Fr003fCGUuzk5c6kwMPOuUh%2FO%2FTJin0oBzC3DgPkfsUlwAn0FVIoPrJIH%2BQZzwKr8wLe%2FJCEp5LrQYJyHMhEIvxSYokykCHRsbrVewT991meUCyxit1eSLqdROUDVjsz2f%2FToNwihWowwzhC%2BaN5mLSWP4ByKdWfIWUOy9qcqhdtd0GqeEsOxtLVmkgdObHi9r4rdd5Qn78kV5w%3D%3D%7Ctkp%3ABlBMUPz4-uS9Zw,https://i.ebayimg.com/images/g/fhcAAeSwcE5p163t/s-l140.webp,range,,"(17920.709499999997, 33614.943999999996)",Ebay,discountcomputerdepot,,
3,"Dell Latitude 5300 Laptop 13.3"" Core i5 8GB RAM 256GB SSD Windows 11 HDMI WiFi",https://www.ebay.com/itm/256714410251?_skw=laptop&itmmeta=01KQQ4YQGWTST1N2B0ZQ4WGMV6&hash=item3bc55f090b:g:~QwAAeSwQ5pp6YEn&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBI8dMYWA72ou7Qv4yTPMM984gRDCMwcJcKeXD%2FKXGn7J4hiR%2FLEAMiAEvdhDuQ%2F33jZLioOoluLW2cf8IAu29hx46cHEDbcttXj%2FVLdh2mZ2uP95U7pMhIt%2FsvPFYouo1fKZvPAr9%2B0hvo0L4x2ePGtRuaX6Zn98UD0BGPiIo5PLCnPx7H91Az5%2FLP%2FB0FL3acwTheOmod6Rso6DYjNlOYNWIOkOL8usAfO%2FTyK7nn7A%3D%3D%7Ctkp%3ABlBMUPz4-uS9Zw,https://i.ebayimg.com/images/g/~QwAAeSwQ5pp6YEn/s-l140.webp,discrete,10589.973499999998,,Ebay,discountcomputerdepot,,
4,"DELL CHROMEBOOK 3100 4GB RAM,16GB,CHROME OS NO CHARGER FREE SHIPPING S28",https://www.ebay.com/itm/168275183154?_skw=laptop&itmmeta=01KQQ4YQGWGHV3A14WFP5WBFTB&hash=item272dfb8632:g:cxoAAeSwPD9oYIb-&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA3ZSFoLBmhBLehglfKjzkdoYvlEmVIyD50L%2BBSbj2AH6R5dFEr526q8kRBdPx%2FiGt5Pqwh0ZegKIOuFsCvz5LvKE3Xm56vQoqDCqPB7PV8EOz6EDYBWEIinoGsocgcBYkU3ZFJmfz359GyuPyiMQ9%2FpHgMauPzu8QiyfYJBbhId4259E3JV2fiFXP6nScqmppXpDw9CznVIP4D9RsQ4BeeiVGMdjlL1mMsTmoy7OmWQ7jhdvWit1UcvS7W889abggBX9wFEVW%2Bm3tVNjtOGup5%7Ctkp%3ABk9SR_z4-uS9Zw,https://i.ebayimg.com/images/g/cxoAAeSwPD9oYIb-/s-l140.webp,discrete,1501.6635,,Ebay,do-all-1,,
5,"HP EliteBook x360 1040 G8 14"" | i7-1185G7, 32GB RAM, 512GB SSD, Touch, Win11 Pro",https://www.ebay.com/itm/366323683839?_skw=laptop&itmmeta=01KQQ4YQGWM1EZ9QGGHKMWNXZ3&hash=item554a97d1ff:g:AOcAAeSwsABp3-Hg&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xB%2BPyMgHlFpUfn1WRX0r%2FF5ssNGRITPKdBd5PQvovbGpyY2uZ818cJtIKUW0%2BfjhWIcc25oktMSqre3PVUujrXx%2BSR4qMJ835KEVX149eGMU06gZWoa1zoT2FC14r6ET8zifAuLU7CK9VNeQPG7rI5BxP3JMxdSUuPQTFCn%2BPYiV1hOey5EzsCilL2M4KTqmvDh4SXpD2zpS%2FqJtxqEFfiRcl5G7UOtEIUrmInwCOzS%2Fw%3D%3D%7Ctkp%3ABk9SR_z4-uS9Zw,https://i.ebayimg.com/images/g/AOcAAeSwsABp3-Hg/s-l140.webp,discrete,21620.4135,,Ebay,ingrammicrorefurbished,,
6,"Dell Latitude 5510 Laptop - i5-10210U, 8GB RAM, 256GB SSD - Win11",https://www.ebay.com/itm/276645670644?_skw=laptop&epid=17051627847&itmmeta=01KQQ4YQGW5VSE6DJD09DWZARB&hash=item40695deef4:g:ttcAAOSwfTJm6eTb&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xA9VJrJ0Xareulaumo2SmT5JJ0d%2FT5wJPWfR6d8e36Y67%2FSXl7E9PTfhNyRd%2Fif%2FXNxz6sAr9G%2BCQoCikGGi%2FAmRxznNkm7S7aOkTD1H%2FEGa2%2FlZ2sVUrIxWhoYRMHeg9XVh0FvFTgwsy6NTR7ih6%2F13svwpwde2QF14QZKH6PpjwRjIpcFfYS9%2FQep3jrBH2quXQt5400qQi9vDV57S9Y37RKWSNzLqmurmb6OXBcyjQ%3D%3D%7Ctkp%3ABk9SR_z4-uS9Zw,https://i.ebayimg.com/images/g/ttcAAOSwfTJm6eTb/s-l140.webp,discrete,8584.0,,Ebay,juluplus,,
7,Dell Latitude Business Laptop PC 13.3” FHD Core i7 16GB RAM 512GB SSD Windows 11,https://www.ebay.com/itm/256696935117?_skw=laptop&itmmeta=01KQQ4YQGWHBRXRJ3DZQXFCFP9&hash=item3bc45462cd:g:7PIAAeSw1URp4ta4&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDmjx20hOmNoKGtjI33hxhth9E%2FnOJJWkcp8pym32w9qGU5KORdafbELPuOlA0sVBzpgDNi18t66fp5FaJn7O%2FV7P%2FmAN%2BO5uouGYUUbmvRh%2B9cY6fqNBsJj%2BU7AeiN4qI2JCDn48eGnqOzPUR93%2BVCvE1d06Ku5zJE55xQMM62aIpEeWHVaXG%2BUg0Fdd0coCNQygF1MXAvrWAH8cXl0CQeHzR3Ck7bAuYLztmFFUne6rpuQPgRiLRzPf%2Fb14GN8Ild14CKE1Xb801sPS6SofXg%7Ctkp%3ABk9SR_z4-uS9Zw,https://i.ebayimg.com/images/g/7PIAAeSw1URp4ta4/s-l140.webp,discrete,16204.446,,Ebay,discountcomputerdepot,,
8,Lenovo IdeaPad Slim 3 15IRU8 15.6'' (256GB SSD Intel Core i3-1315U 1.2GHz 8GB...,https://www.ebay.com/itm/406900239223?_skw=laptop&epid=17061555819&itmmeta=01KQQ4YQGWFRM3H5RFWZA6DMK0&hash=item5ebd24eb77:g:dSoAAeSw4GNp9qBg&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAQj%2BvOxF3SNH0HETm4OfAx2c14T9bEMpX6d4dV4deebI4S79A%2BMzJxfF%2BbGqhM5sI48c0b7OYHWod8Mik%2BJecOWD0x2s7IjO%2B61gzV%2Fh4qU4USds3xvQiXSIiboAH6nAvZ220wj9Cp6MeEhl%2FCHD7%2FsxcNwkuQq9xZABPvYHgIKx1TvAvkEMHqZ9DKOR52QBzdoDhiy4nZCDHUFlzKOc4ViYKp5S9MO%2FWXZMej4UFs7w%3D%3D%7Ctkp%3ABk9SR_z4-uS9Zw,https://i.ebayimg.com/images/g/dSoAAeSw4GNp9qBg/s-l140.webp,discrete,6974.5,,Ebay,electronic_reseller,,
9,Dell Latitude 5580 15.6” Laptop Intel i5-7300HQ 16GB RAM 256GB SSD Windows 11 Pr,https://www.ebay.com/itm/206241249529?_skw=laptop&itmmeta=01KQQ4YQGW746JQK1187XW8J95&hash=item3004efb8f9:g:tvUAAeSw5-9p8qkd&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBb3%2FsHACk4awJrCxaJFfGRN0ykdAXyuaiOX3DbEMPUddDQ5Uw%2FsxwOci1qdKhU1SIq1yUhVKEzGlej3B2qnTfFgtAULlHD1uSvzkDfFpx9LZgL%2F3B8dlZfXMBS1f0wDHssV2Ffr3Sf1jHLURt44FSy6plg3h2XWaKTc4qQRPOnofzL%2BPFL%2B3HZ7IQQLb4LR3Bem7QGuVrVkV4sc8DsIVQ3sanUjTd7vPtu2bHrKxyt6A%3D%3D%7Ctkp%3ABk9SR_z4-uS9Zw,https://i.ebayimg.com/images/g/tvUAAeSw5-9p8qkd/s-l140.webp,discrete,10139.85,,Ebay,techregenx,,
10,"Dell Latitude 5500 15.6"" FHD Laptop Core i5 16GB RAM 256GB SSD Windows 11 WiFi",https://www.ebay.com/itm/256580694395?_skw=laptop&itmmeta=01KQQ4YQGWR5RX9G82DY3M516V&hash=item3bbd66b17b:g:pMUAAeSwVnNp8A7r&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xC1GaShEvco9ucp1qi6K%2B%2F0KjI6rgozt6QtR54KoJxBOytilR2Dkd9FxsnryuRIc%2BzjareyEB9vl17LbR0h9ufINhfIugZ%2Bcq6bI0E%2BTgXmkZEXNVXPXGc%2FQ8sKTtLDjy1yuY95ob3Z28zyKjpE0gKGvNzNNLCv18FAHwZerUzj6V1pOKJrrun%2FFv1xyzH2fve5LGRBPl%2FCaDHvZNnZPnD074j%2BAcovrezwwoi4hTJjFonWiBdw4i%2BDGg7tA4xIGS401pITSyynMpY6T35KiRP1%7Ctkp%3ABk9SR_z4-uS9Zw,https://i.ebayimg.com/images/g/pMUAAeSwVnNp8A7r/s-l140.webp,discrete,12362.033,,Ebay,discountcomputerdepot,,
11,"HP Elitebook 845 G8 14"" FHD Laptop AMD Ryzen 5 PRO 5650U 32GB 256GB W11P",https://www.ebay.com/itm/168327587260?_skw=laptop&itmmeta=01KQQ4YQGWMCDXE2C2572GDVGM&hash=item27311b25bc:g:hWIAAeSwhS1p912O&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xB%2BCFaZ2pQWueSQgS%2BWgKnKFd2Qk9lnLWIVlrStcuFH2QzF669Cx7Bc%2BLc%2Bbc3TAjbtx8UrLxoylxBwb%2B3fHO7qSXhl9ks8CGapMzsnGAaaRRFdhF9mHH6y7zab8KRGVCCX%2FXncEu5R5AHFz0OJSUo54mBh2g1i9sN0MPdnTNvPLUn%2B3PhcWNUrbsIX%2Fu219gvR7ycsR%2FpPdctS4hpkYOP%2BrBCzbjSez4DRhb%2F7zpjpxA%3D%3D%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/hWIAAeSwhS1p912O/s-l140.webp,discrete,17703.9635,,Ebay,primetimebuys,,
12,"HP ProBook x360 11 G5 EE 2-in-1 Laptop 11.6"" Pentium N5030 8GB RAM 256GB SSD",https://www.ebay.com/itm/306886043391?_skw=laptop&itmmeta=01KQQ4YQGWW6SMZ498KJZ4X2AR&hash=item4773d566ff:g:474AAeSwwelp4jza&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBDsT2T7WSksc53ruwynVIcRXhVhkUhDOzCbr%2B6j6GRRYvR%2BhXcSCIgUXwwanAD3fSXW68%2BFd5wGNyDyPBaKGytnSa9jkGl%2BEELdwBUINCuvFTMLUQBTZOifvZrzI5gDCznHuehqrl9tXnHwQvVINLfOtfxzFL67IdQnZbnGhFSeyoC%2F4rWWGq0Nqu2T1D5q84ouMrtfrBDU4OskeFiv8tLmUik7fK1vatitLgPLB4zUg%3D%3D%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/474AAeSwwelp4jza/s-l140.webp,discrete,5686.9,,Ebay,hawk_line,,
13,Dell Latitude 5430 Laptop Computer PC Intel i5 Up To 32GB RAM 1TB SSD Windows 11,https://www.ebay.com/itm/286393092388?_skw=laptop&itmmeta=01KQQ4YQGWF0R52C2ATZKCHZ00&hash=item42ae5bc924:g:0DgAAeSw9G5p5kZ6&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAYp79mZk36luKcCQwI1nCHcgz%2Fk1sDJLMaL55Qx2KT3F64WIL56sgvbcV%2FS5YosNM36FB223wZB%2BnHAPq%2BeyOomB0cm%2FUssLNmhVW1Lvc%2BfMe%2F5lFzEal5XOiusZDRY4K71z9dbrLHFD3riG4ZzORAFl%2B3Dfr3pqmeeq4GzRm7X7wX4RRfttxEto11truwCNAwQODe%2F%2B2PLS4GUQcAFN1Gj29FxtRWvlhbkJmM%2BF72%2Bw%3D%3D%7Ctkp%3ABlBMUP74-uS9Zw,https://i.ebayimg.com/images/g/0DgAAeSw9G5p5kZ6/s-l140.webp,range,,"(12026.7205, 27717.1995)",Ebay,discountcomputerdepot,,
14,Toshiba Dynabook i7 10th Gen 512GB SSD 16GB Windows 11 Pro Wifi-6 HDMI Laptop,https://www.ebay.com/itm/336098802215?_skw=laptop&itmmeta=01KQQ4YQGW048Z8PVMT0CYAW4S&hash=item4e410cba27:g:Fa4AAOSwPk5n6st9&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCkEYhXTe21Rl43ape50d9afH5uQk1mvjNNeLC6ifXRRQ2gNQRTVAryZ%2B03sBttbfT3yzcMW4X0F9ROuJ19Zi0OzsLWIogQNCe4aI8grpM29Afzoz%2Bvhv9%2FgW4j0z0GPuOUFBVNSJLdCr4KulsU9J4L%2BYKUpXpQLA%2F1A%2Fv6XegtgPLIRy%2B39uFji2ha5Cd6tQtGG5xwyTPHynkpD%2FHFnzN6EnsrfnstLaRyLKnPXG2MFw%3D%3D%7Ctkp%3ABlBMUP74-uS9Zw,https://i.ebayimg.com/images/g/Fa4AAOSwPk5n6st9/s-l140.webp,discrete,10086.2,,Ebay,ticktock1-2-3,,
15,"Dell Latitude 5411 14"" Laptop, Intel Core i7, 16GB RAM, 256GB SSD, Win11 Pro. (R",https://www.ebay.com/itm/205801280241?_skw=laptop&epid=4091398293&itmmeta=01KQQ4YQGWVW0KRR6FT95RZTCK&hash=item2feab652f1:g:M4YAAeSwRe1o-Tm9&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xA3A0KMvkAF%2BIlY5mXkhMgjcpHE31%2BTeVjLpJ32EjrOH0JDj0z5OAetI1TULXeX6vHfcto7JEYyEVugb2jV2j4%2B5wqoHfIpLhJUIzJyDxiy6a9tGlI7wQVIr%2FBzbbJ6gv3SGr3WNrswMS%2BbTe%2FciTvYt3lrAbr8KRZH1Eq%2Fp6yyaeCyUdG9ywqyWI7J4%2B6J6DwRWXftVdRFYqVz3pSa9FYNNBmRBXJP3IoH6LJw1chtUw%3D%3D%7Ctkp%3ABlBMUP74-uS9Zw,https://i.ebayimg.com/images/g/M4YAAeSwRe1o-Tm9/s-l140.webp,discrete,14431.85,,Ebay,refurbit_ca,,
16,HP EliteBook 840 G7 14in i5‑10310U 16GB 512GB SSD Win11 Pro Refurbished,https://www.ebay.com/itm/366379283305?_skw=laptop&itmmeta=01KQQ4YQGW9GAJ90V4NVBN9VV4&hash=item554de83369:g:JGMAAeSw7T5p4O0u&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA%2B4mASJwnwKmDrL%2Bi%2BS3RYDLBo66udfyiDcPoBUctknP9BQpWkCUT04N3PDvGrjoIcTXw5QdBG0x%2BFVugAgM1%2B2EUQFmnUOZfKUdTtJTlZ1NtscASroNsC%2FqxjEIIkfb%2BFSsxtPOHMt6LEPMah7drKvX5574onVKzTMArEEEPSpxiox3yUEF4u9yKeiuwryMJsSttaMJwkXWbhmfflNUYswYWbCtnP21f5U1W9LavW5xcF536MByY3f1cpwSkClAyx0%2BPsLgCk6m0zC%2FEjkVvF%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/JGMAAeSw7T5p4O0u/s-l140.webp,discrete,12339.5,,Ebay,ingrammicrorefurbished,,
17,"Microsoft Surface Laptop 3 15"" i7-1065G7 16GB 256GB SSD W11 1872 | EXCELLENT",https://www.ebay.com/itm/327090577030?_skw=laptop&itmmeta=01KQQ4YQGW017M80T2XJNMM60B&hash=item4c281e1e86:g:s-EAAeSwcZRpzC4k&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCj%2BIpHU6s7QXjs%2F9hXnl5Ch%2FRZrx95AGYd68uBdswHP81ncK9jFk%2FaQ6CErfLkvz8A7NiJh5nv%2BPwSq9ROHxpq%2BV4CYbLkMQsgp3CAsj87tzzpT2neM2hW%2FNm3fjh%2F9bc7sbzwDDrsj1hgG0hqzPInB413jdMGwoVP%2BCYQ2t%2Fi2MOlOyfcF2SXB6Ur3htfJRXIMkUfu%2BR6Q6Dwb3eYVN9ftodHR%2Fnyo84hRuZG348mrg%3D%3D%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/s-EAAeSwcZRpzC4k/s-l140.webp,discrete,12875.4635,,Ebay,synergyindustrial,,
18,Dell Latitude E5430 Laptop - Intel Core i5 - 500GB SSHD - 16GB RAM - Win 10 Pro,https://www.ebay.com/itm/336563019033?_skw=laptop&itmmeta=01KQQ4YQGWVHQM7KVZN1JC32CK&hash=item4e5cb81d19:g:Y6oAAeSwICVp9Qpm&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAlUzFBrdq1bZuzQzEUryeKf3UyNX%2B%2Bg19hphxpwTMVj4y5ORQB%2F1oZLL6kzuJjFEekkSf%2BOMNPmMxo%2FIHpv9U5%2BtjUX9XiYF%2B%2BF97bZMNkZHH0MNlauHYosZl6jnV5trxmZNjqfRuBYALXdmqTPboxcSNmHPNDDzzZWLzd706mzaxtGbl1lIDvcLQvVqGdQxXgMqVhK%2F8YoIJvPkuI%2B4V2MGI7VMjTM6zuzz2w4eIZVQ%3D%3D%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/Y6oAAeSwICVp9Qpm/s-l140.webp,discrete,5311.349999999999,,Ebay,fishordieah,,
19,"Dell Latitude 3189 11.6"" 2-in-1 Touch Laptop Celeron 4GB 64GB SSD Windows 11 !!",https://www.ebay.com/itm/326605385607?_skw=laptop&itmmeta=01KQQ4YQGWJKKNG4Z631JSVQYQ&hash=item4c0b32af87:g:8GAAAOSwDwtjGz5F&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xB1TP56hQ53DukuQzaH%2BfXENVgi1ZwsY1RWzFv5C6SDoIooMiJL49XormxD31wnlu%2BVxHUHm4lqKXUnTnEVB2gJHVExUmmJJ04B2253MHh00mupKIjiHk2E92dLL%2B7NPgiKAIRxMw9XWA5V2oVh6P97yN6%2FLUo0PFkpjQEDe5I82eT3ea%2Fnxsx0wU2HZiv01%2FuOBPNKRz3G2Yj%2BYjy%2BGX4RCgQCRFkYHguz53f5pVH98N0z%2BPBwyDSBwK5glsmnG0a7rSGXxKliv1ZjwrCx%2Fevl%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/8GAAAOSwDwtjGz5F/s-l140.webp,discrete,4104.224999999999,,Ebay,jcs_computer_store,,
20,"HP ProBook x360 11 G1 11.6"" TouchScreen Notebook PC 4GB 128GB SSD Windows 10 Pro",https://www.ebay.com/itm/305435159923?_skw=laptop&itmmeta=01KQQ4YQGWCSB34HWQK20B91ZC&hash=item471d5aad73:g:yxkAAOSwjt5l54Ns&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBC%2BdsuypIMkeVbIDW04sIhM%2BknebSN7SjH5ZDZRBTcj%2B3VFgufkyyov%2FpCFQLgKQnd8I6lX5hxeUxiZXrM8dpdAZXD4BQc%2BP7HlxZC%2FJD6zF5NKnMl3S3WLshJjKiLx%2B033Hq4qnN5Z0NZ0VqQp3mUvbo1RAHQy8coryhYmfaVlCKsX68oyk3b7T0iRtUbDbLcoqiMUpYOZmHLVhUEzFccOqWQ5%2FFwwIIKXb21e7t8lg%3D%3D%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/yxkAAOSwjt5l54Ns/s-l140.webp,discrete,4184.7,,Ebay,hawk_line,,
21,"Samsung Chromebook 4 (16GB eMMC, Intel Celeron, 1.10 GHz, 16GB) Laptop - Gray",https://www.ebay.com/itm/127775559788?_skw=laptop&epid=10036212178&itmmeta=01KQQ4YQGW165YD6Q4CZH92PPZ&hash=item1dc004506c:g:fm0AAOSwAMRjkaLl&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDmPyZv9e1NLNwI0DU6VjYIIvSCecwwyGXdcR07eB7U25Tl1JOJN03urd6jiNcwGyFEih2s6n7rJ%2Fn227GIASowZVo%2FnldHjfkRsHA5KsaDIdld7Q7vHmUdaLXxGJvkFS%2FyA8RuTzy595xhWrOKBp3MDgki8fITyVNg3iB7qZKDNqp37nGJYmMJ0%2BILhSlDr06SPb6J3knVfpgR%2BvAdEg%2FvbqXNoD2Uh0v9DH80b4tCHDzgZUA2boZvqOGDpKCiuuDRMYu1sSTiQ%2B3fCUjD3IR%2B%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/fm0AAOSwAMRjkaLl/s-l140.webp,discrete,2679.8175,,Ebay,swiftspend0326,,
22,"Dell Latitude 3180 - 11.6"" - Celeron N3350 1.1GHz - 4GB 64GB SSD - Win10 Pro",https://www.ebay.com/itm/117164042504?_skw=laptop&itmmeta=01KQQ4YQGX7Q690X8ZT9XQXF4H&hash=item1b47856908:g:CKQAAeSwasZpu2JF&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCGGB5Kl4HCXxT%2Fe6D7OrkXzR0dxIVkCP0eB8vWytpjrm526Ta7%2FEOFs00ZpQr%2F%2B6i3gzdP9KKmd4%2FxO175esyXo5r5Dr0Ri8gcQWxxwD7FDSKkOsX6IcGKbi28XcrOLuqCrMFHrsLHQAlTLNIcHuozweRqLbfHnJQqQ6k3BSz1weXDRAsRPuoii%2F92Zy%2BuKQsLYskO1J80ghgJqi0V6pHJPnUzV9znY%2BFcRK2mn5fYCjI7KJWYs%2FUivmTDNhWzpXgoKNoWJPGBQY89gyeiLK2D%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/CKQAAeSwasZpu2JF/s-l140.webp,discrete,1609.5,,Ebay,sysvol1024,,
23,Dell Latitude 5330 2-in-1 Touch 13.3” FHD Core i7 32GB RAM 256GB SSD Win 11 Pro,https://www.ebay.com/itm/257136599363?_skw=laptop&itmmeta=01KQQ4YQGXYNYW9QGE531JZV9D&hash=item3bde892143:g:utwAAeSwXVho3tl3&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCCP%2BNf8xqhdAkYR%2BQAUjXa4AFxhx4HL9KYEwq7Osvc3Jw9bQ3c6NZfJSjHqNrZLf7GNltxWtOr8E6tiqlsrbqoZed1z9Z6W1ARecTDI9TRHYrqK%2BP0wWS%2FLA%2FuxyZr2MnZUQDU8Riph2Gq5Uol6oDKAB88rR3seRnk281u4CNAthD%2FqaLRJTczBDyTo2EilI1eWKrXtzhuVJuBX3ymFX5O4zz8WWyc8Mae1EvcrFgj9%2FqHDVTofpFwtuYcDl%2FJN3MUFjGnIEpYjLB8I%2BNHSqy1%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/utwAAeSwXVho3tl3/s-l140.webp,discrete,19820.9925,,Ebay,discountcomputerdepot,,
24,"HP ProBook x360 11 G2 2-in-1 11.6"" Intel Core i5-7Y54 @1.2 GHz 8GB RAM 128GB SSD",https://www.ebay.com/itm/306613641805?_skw=laptop&epid=3033405371&itmmeta=01KQQ4YQGXRK72QGFY1XCNCBGM&hash=item476398e24d:g:aXMAAOSw38tmzL2e&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAiZR7kjmKCEBAbOB7L90QuWJCrnfrMg71PsvraC%2FFe2vZyRfBjE5FIOcCVpE6%2F4jR7bpn7uRG8M%2BS2w3pyHNq9hhaks4zA3XCOpafqz2jtZB7dZxOXxpUmkpT56LTDZFQHD%2FqTcDQe7haxzhof2vYzBJBKj02lLpjErMOYEVr8YUHz6T7bt%2BuFNLfnWKRR5GH0ZJEL1akxU6jRwvsdo9UnXq2aqgU%2BuLIk5rNoLnZliy8vI%2FyZrlAXMb4NjQVW5Z1i7GaJJ8fxqTIaQZfRclL%2B%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/aXMAAOSw38tmzL2e/s-l140.webp,discrete,4718.5175,,Ebay,hawk_line,,
25,Dell Latitude 15.6” FHD Core i5 Laptop PC Up To 32GB RAM 1TB SSD Windows 11,https://www.ebay.com/itm/256879744174?_skw=laptop&itmmeta=01KQQ4YQGXWNVZP737Q7EB04TJ&hash=item3bcf39d4ae:g:kSsAAeSw0r5pZ8WR&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBubNpliVcUmITH18ge4br%2F%2BDZBFPBWAkCHA4ITZR%2FQriftCl5TWT5QyhqzLt3zwh5gElT88NgSdI8xXWNf%2FX42NsFntvoFAwBdD44k%2FgHJode1pH2FJ4Lva8F8Rh5UzdGeju6Pt0F8Eevf%2Ffwo8Njli6TSi5boeWzcK5U77%2Fy9Vs3y7mBNm8mithIoaDKseXI8tJkTOLnW4wES%2Fl4YSCVNy31iu7oaCPTrTyrxV8vVqA%3D%3D%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/kSsAAeSw0r5pZ8WR/s-l140.webp,range,,"(13451.664499999999, 26562.115)",Ebay,discountcomputerdepot,,
